duration,amount,age,installment_rate,present_residence,number_credits,people_liable,status,credit_history,purpose,savings,employment_duration,other_debtors,property,other_installment_plans,housing,job,telephone,__row_id,__y,__gender,__split
24,2039,22,1,1,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,405,1,1,calib
24,2197,43,4,4,2,2,status_3,credit_history_4,purpose_1,savings_4,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,406,0,1,train
15,1053,27,4,2,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,407,0,1,train
24,3235,26,3,2,1,1,status_3,credit_history_2,purpose_4,savings_2,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,408,0,1,train
12,939,28,4,2,3,1,status_2,credit_history_4,purpose_0,savings_2,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,409,1,1,train
24,1967,20,4,4,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,410,0,0,train
33,7253,35,3,2,2,1,status_3,credit_history_4,purpose_1,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,411,0,1,train
12,2292,42,4,2,2,1,status_3,credit_history_4,purpose_9,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_3,telephone_1,412,1,1,test
10,1597,40,3,2,1,2,status_3,credit_history_2,purpose_0,savings_2,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_0,job_1,telephone_0,413,0,1,train
24,1381,35,4,2,1,1,status_0,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,414,1,0,train
36,5842,35,2,2,2,2,status_3,credit_history_4,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,415,0,1,train
12,2579,33,4,1,1,2,status_0,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,416,1,1,train
18,8471,23,1,2,2,1,status_0,credit_history_3,purpose_7,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_1,417,0,0,train
21,2782,31,1,2,1,1,status_3,credit_history_2,purpose_0,savings_2,employment_duration_3,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_3,telephone_0,418,0,0,test
18,1042,33,4,2,1,1,status_1,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,419,1,0,calib
15,3186,20,2,3,1,1,status_3,credit_history_2,purpose_0,savings_3,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,420,0,0,test
12,2028,30,4,2,1,1,status_1,credit_history_2,purpose_1,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,421,0,1,test
12,958,47,2,3,2,2,status_1,credit_history_4,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,422,0,1,train
21,1591,34,4,3,2,1,status_3,credit_history_3,purpose_3,savings_1,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_3,telephone_0,423,0,1,train
12,2762,25,1,2,1,1,status_1,credit_history_2,purpose_3,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_2,telephone_1,424,1,0,train
18,2779,21,1,3,1,1,status_1,credit_history_2,purpose_1,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_1,425,0,1,train
28,2743,29,4,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,426,0,1,train
18,1149,46,4,3,2,1,status_3,credit_history_4,purpose_4,savings_3,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,427,0,1,train
9,1313,20,1,4,1,1,status_3,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,428,0,1,calib
18,1190,55,2,4,3,2,status_0,credit_history_4,purpose_6,savings_0,employment_duration_0,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_0,telephone_0,429,1,0,train
5,3448,74,1,4,1,1,status_3,credit_history_2,purpose_9,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,430,0,1,train
24,11328,29,2,3,2,1,status_1,credit_history_2,purpose_2,savings_0,employment_duration_2,other_debtors_1,property_2,other_installment_plans_0,housing_1,job_3,telephone_1,431,1,1,train
6,1872,36,4,4,3,1,status_0,credit_history_4,purpose_3,savings_0,employment_duration_0,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,432,0,1,calib
24,2058,33,4,2,2,1,status_3,credit_history_4,purpose_6,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,433,0,1,test
9,2136,25,3,2,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,434,0,1,calib
12,1484,25,2,1,1,1,status_1,credit_history_2,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,435,1,1,train
6,660,23,2,4,1,1,status_3,credit_history_2,purpose_6,savings_2,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_1,telephone_0,436,0,1,train
24,1287,37,4,4,2,1,status_3,credit_history_4,purpose_0,savings_3,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,437,0,0,train
42,3394,65,4,4,2,1,status_0,credit_history_4,purpose_6,savings_0,employment_duration_0,other_debtors_1,property_2,other_installment_plans_2,housing_1,job_0,telephone_0,438,0,1,train
12,609,26,4,1,1,1,status_2,credit_history_1,purpose_9,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_0,telephone_0,439,1,0,calib
12,1884,39,4,4,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,440,0,1,calib
12,1620,30,2,3,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_1,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,441,0,0,train
20,2629,29,2,3,2,1,status_1,credit_history_3,purpose_2,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,442,0,1,train
12,719,41,4,4,1,2,status_3,credit_history_2,purpose_7,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_1,telephone_0,443,1,1,calib
48,5096,30,2,3,1,1,status_1,credit_history_4,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,444,1,0,train
9,1244,41,4,4,2,1,status_3,credit_history_4,purpose_7,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_1,telephone_0,445,0,0,calib
36,1842,34,4,4,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,446,1,0,train
7,2576,35,2,2,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,447,0,1,test
12,1424,55,3,4,1,1,status_2,credit_history_2,purpose_3,savings_4,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_3,telephone_1,448,0,0,test
15,1512,61,3,3,2,1,status_1,credit_history_3,purpose_6,savings_3,employment_duration_2,other_debtors_0,property_1,other_installment_plans_1,housing_1,job_2,telephone_0,449,1,1,train
36,11054,30,4,2,1,1,status_3,credit_history_4,purpose_1,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,450,0,1,train
6,518,29,3,1,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,451,0,0,train
12,2759,34,2,4,2,1,status_3,credit_history_0,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,452,0,1,calib
24,2670,35,4,4,1,1,status_3,credit_history_2,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,453,0,1,calib
24,4817,31,2,3,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_3,other_debtors_1,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,454,1,1,test
24,2679,29,4,1,1,1,status_3,credit_history_2,purpose_1,savings_0,employment_duration_1,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_3,telephone_1,455,0,0,calib
11,3905,36,2,2,2,2,status_0,credit_history_4,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,456,0,1,calib
12,3386,35,3,4,1,1,status_0,credit_history_2,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,457,1,1,calib
6,343,27,4,1,1,1,status_0,credit_history_2,purpose_5,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,458,0,0,train
18,4594,32,3,2,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,459,0,1,calib
36,3620,37,1,2,1,2,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_2,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,460,0,1,train
15,1721,36,2,3,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,461,0,1,test
12,3017,34,3,1,1,1,status_1,credit_history_2,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_3,telephone_0,462,0,0,train
12,754,38,4,4,2,1,status_1,credit_history_2,purpose_8,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,463,0,1,train
18,1950,34,4,1,2,1,status_3,credit_history_2,purpose_9,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_2,telephone_1,464,0,1,train
24,2924,63,3,4,1,2,status_0,credit_history_2,purpose_1,savings_0,employment_duration_2,other_debtors_2,property_3,other_installment_plans_0,housing_1,job_2,telephone_1,465,0,1,train
24,1659,29,4,2,1,1,status_0,credit_history_3,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_1,telephone_1,466,1,0,test
48,7238,32,3,3,2,2,status_3,credit_history_3,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_0,467,0,1,train
33,2764,26,2,2,2,1,status_3,credit_history_3,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,468,0,0,calib
24,4679,35,3,3,2,1,status_3,credit_history_3,purpose_1,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_1,telephone_1,469,0,1,calib
24,3092,22,3,2,1,1,status_1,credit_history_2,purpose_4,savings_1,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_1,470,1,1,calib
6,448,23,4,4,1,1,status_0,credit_history_2,purpose_7,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,471,1,0,test
9,654,28,4,3,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_1,telephone_0,472,1,1,train
6,1238,36,4,4,1,2,status_3,credit_history_2,purpose_8,savings_4,employment_duration_0,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,473,0,1,calib
18,1245,33,4,2,1,1,status_1,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,474,1,1,test
18,3114,26,1,4,1,1,status_0,credit_history_0,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,475,1,0,calib
39,2569,24,4,4,1,1,status_3,credit_history_2,purpose_1,savings_2,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,476,0,1,test
24,5152,25,4,2,1,1,status_2,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_0,477,0,1,train
12,1037,39,3,4,1,1,status_1,credit_history_2,purpose_9,savings_1,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,478,0,1,train
15,1478,44,4,4,2,2,status_0,credit_history_4,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,479,0,1,train
12,3573,23,1,1,1,1,status_1,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,480,0,0,train
24,1201,26,4,1,1,1,status_1,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,481,0,1,train
30,3622,57,4,4,2,1,status_0,credit_history_2,purpose_3,savings_3,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_1,482,0,0,test
15,960,30,3,2,2,1,status_3,credit_history_3,purpose_3,savings_3,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,483,0,0,train
12,1163,44,4,4,1,1,status_3,credit_history_4,purpose_0,savings_2,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,484,0,1,test
6,1209,47,4,4,1,1,status_1,credit_history_3,purpose_0,savings_0,employment_duration_0,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,485,1,1,train
12,3077,52,2,4,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,486,0,1,calib
24,3757,62,4,4,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_4,other_debtors_1,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,487,0,0,train
10,1418,35,3,2,1,1,status_3,credit_history_2,purpose_0,savings_1,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_1,telephone_0,488,0,1,test
6,3518,26,2,3,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_2,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,489,0,1,test
12,1934,26,2,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_2,telephone_0,490,0,1,train
27,8318,42,2,4,2,1,status_1,credit_history_0,purpose_9,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,491,1,0,train
6,1237,27,1,1,2,1,status_3,credit_history_4,purpose_4,savings_1,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,492,0,0,test
6,368,38,4,4,1,1,status_1,credit_history_2,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,493,0,1,train
12,2122,39,3,2,2,2,status_0,credit_history_4,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_1,telephone_0,494,0,1,calib
24,2996,20,2,4,1,1,status_0,credit_history_2,purpose_3,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,495,1,1,train
36,9034,29,4,1,1,1,status_1,credit_history_2,purpose_3,savings_1,employment_duration_1,other_debtors_1,property_3,other_installment_plans_2,housing_0,job_3,telephone_1,496,1,1,train
24,1585,40,4,3,2,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,497,0,1,test
18,1301,32,4,2,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,498,0,1,calib
